Blur experiments
[88,144], 
[24,16], 
[144,144], 
[64,152], 
[8,152], 
[120,152], 
[128,8], 
[144,152], 
[136,160], 
[32,152], 
[80,152], 
[8,32], 
[144,152], 
[24,16], 
[152,160], 
[120,160], 
[8,152], 
[160,144], 
[160,160], 
[8,40], 
[160,152], 
[112,8], 
[128,8], 
[96,160], 
[56,152], 
[64,8], 
[112,160], 
[24,160], 
[88,8], 
[128,160], 
[24,40], 
[88,144], 
[32,16], 
[32,24], 
[136,160], 
[152,144], 
[120,152], 
[88,144], 
[160,152], 
[8,136], 
[56,152], 
[48,152], 
[24,152], 
[40,8], 
[112,144], 
[128,160], 
[16,48], 
[128,160], 
[8,160], 
[64,8], 
[152,160], 
[136,8], 
[8,136], 
[96,8], 
[16,56], 
[136,160], 
[8,8], 
[112,160], 
[48,160], 
[112,160], 
[8,96], 
[88,8], 
[40,24], 
[24,24], 
[8,96], 
[40,24], 
[96,152], 
[8,152], 
[80,160], 
[144,160], 
[144,152], 
[120,152], 
[40,24], 
[104,144], 
[136,144], 
[112,160], 
[32,160], 
[8,128], 
[16,40], 
[120,8], 
[136,8], 
[8,88], 
[16,56], 
[8,32], 
[72,8], 
[96,160], 
[136,144], 
[16,48], 
[72,152], 
[88,144], 
[64,160], 
[8,16], 
[72,152], 
[40,160], 
[136,152], 
[128,8], 
[8,112], 
[8,64], 
[56,152], 
[32,24], 
[8,40], 
[80,8], 
[48,8], 
[16,64], 
[8,56], 
[16,32], 
[96,160], 
[16,32], 
[136,144], 
[16,8], 
[8,64], 
[32,24], 
[48,16], 
[72,160], 
[136,152], 
[48,8], 
[16,64], 
[120,8], 
[16,64], 
[80,8], 
[56,8], 
[136,8], 
[8,8], 
[136,152], 
[136,8], 
[128,8], 
[120,160], 
[160,152], 
[152,144], 
[8,152], 
[96,144], 
[56,8], 
[152,152], 
[48,152], 
[112,8], 
[16,48], 
[32,160], 
[48,16], 
[136,144], 
[8,104], 
[8,96], 
[32,8], 
[16,16], 
[40,24], 
[56,16], 
[72,8], 
[48,8], 
[32,16], 
[48,16], 
[8,40], 
[56,160], 
[8,128], 
[152,144], 
[24,16], 
[152,152], 
[48,16], 
[40,160], 
[56,152], 
[72,8], 
[48,8], 
[32,160], 
[104,160], 
[80,8], 
[144,152], 
[16,8], 
[8,72], 
[8,16], 
[24,152], 
[96,152], 
[136,160], 
[8,64], 
[40,8], 
[48,160], 
[16,152], 
[88,144], 
[120,8], 
[56,160], 
[160,152], 
[64,8], 
[8,128], 
[136,8], 
[104,144], 
[104,144], 
[32,152], 
[24,40], 
[8,136], 
[136,144], 
[152,160], 
[24,24], 
[16,48], 
[16,64], 
[112,144], 
[152,144], 
[40,152], 
[160,152], 
[16,48], 
[136,160], 
[8,56], 
[120,8], 
[8,136], 
[120,144], 
[88,144], 
[8,152], 
[32,152], 
[120,160], 
[56,152], 
[16,152], 
[96,152], 
[120,8], 
[16,8], 
[72,152], 
[80,160], 
[160,144], 
[144,160], 
[8,152], 
[88,144], 
[120,160], 
[128,160], 
[8,80], 
[8,40], 
[144,152], 
[8,24], 
[136,144], 
[64,160], 
[16,48], 
[8,24], 
[128,144], 
[8,56], 
[16,40], 
[136,8], 
[8,8], 
[8,48], 
[8,136], 
[104,8], 
[40,24], 
[16,32], 
[112,160], 
[8,24], 
[112,144], 
[56,160], 
[8,24], 
[16,40], 
[152,160], 
[144,152], 
[40,8], 
[32,160], 
[8,128], 
[152,152], 
[24,24], 
[56,8], 
[88,8], 
[104,8], 
[120,160], 
[16,32], 
[144,144], 
[128,8], 
[144,144], 
[96,160], 
[96,152], 
[40,8], 
[8,40], 
[16,8], 
[16,24], 
[120,144], 
[128,144], 
[32,16], 
[16,40], 
[160,144], 
[24,152], 
[144,160], 
[32,8], 
[136,152], 
[96,144], 
[24,8], 
[160,160], 
[24,32], 
[40,160], 
[120,8], 
[8,152], 
[8,8], 
[144,160], 
[8,40], 
[8,96], 
[136,144], 
[104,160], 
[8,136], 
[16,152], 
[112,8], 
[144,160], 
[8,120], 
[40,8], 
[24,40], 
[80,8], 
[128,152], 
[16,8], 
[104,8], 
[16,40], 
[80,160], 
[48,16], 
[160,152], 
[40,152], 
[104,160], 
[136,160], 
[40,24], 
[48,16], 
[112,144], 
[80,160], 
[112,144], 
[112,160], 
[16,24], 
[120,8], 
[24,160], 
[80,152], 
[32,8], 
[56,160], 
[40,152], 
[56,152], 
[72,160], 
[160,144], 
[32,24], 
[120,152], 
[8,80], 
[16,56], 
[16,160], 
[8,80], 
[136,144], 
[48,160], 
[128,160], 
[120,144], 
[128,160], 
[152,160], 
[64,8], 
[56,16], 
[8,8], 
[136,160], 
[128,144], 
[56,8], 
[72,160], 
[8,72], 
[48,8], 
[152,152], 
[128,144], 
[40,160], 
[8,72], 
[136,144], 
[40,24], 
[8,40], 
[88,144], 
[96,160], 
[16,8], 
[88,8], 
[96,152], 
[8,128], 
[56,160], 
[40,16], 
[8,112], 
[112,152], 
[112,144], 
[56,160], 
[88,160], 
[56,160], 
[8,48], 
[120,144], 
[8,120], 
[64,8], 
[160,160], 
[40,8], 
[8,40], 
[120,8], 
[104,8], 
[80,152], 
[8,128], 
[128,8], 
[56,16], 
[88,152], 
[8,32], 
[104,144], 
[8,8], 
[80,152], 
[24,24], 
[56,16], 
[56,152], 
[144,144], 
[152,144], 
[104,8], 
[160,160], 
[88,152], 
[136,152], 
[16,16], 
[80,152], 
[8,160], 
[160,152], 
[24,24], 
[136,144], 
[96,160], 
[136,8], 
[160,160], 
[8,96], 
[8,40], 
[16,48], 
[104,144], 
[16,8], 
[88,152], 
[96,144], 
[8,128], 
[152,160], 
[48,152], 
[56,152], 
[16,56], 
[48,8], 
[24,40], 
[16,152], 
[144,160], 
[8,8], 
[32,160], 
[56,160], 
[64,160], 
[32,24], 
[96,144], 
[40,16], 
[16,8], 
[112,160], 
[160,144], 
[152,152], 
[120,8], 
[144,160], 
[112,160], 
[24,160], 
[72,160], 
[16,24], 
[96,152], 
[144,144], 
[96,152], 
[32,8], 
[152,144], 
[24,24], 
[8,24], 
[16,16], 
[144,144], 
[8,32], 
[8,160], 
[16,48], 
[8,152], 
[152,144], 
[8,160], 
[24,160], 
[128,160], 
[40,24], 
[152,160], 
[104,152], 
[112,152], 
[128,160], 
[80,8], 
[136,160], 
[104,160], 
[24,24], 
[96,144], 
[16,8], 
[8,88], 
[136,152], 
[16,24], 
[8,96], 
[40,16], 
[24,8], 
[128,144], 
[144,160], 
[88,152], 
[8,128], 
[80,160], 
[8,88], 
[8,160], 
[64,152], 
[32,16], 
[8,96], 
[160,152], 
[160,144], 
[120,160], 
[64,160], 
[128,160], 
[48,152], 
[16,8], 
[16,152], 
[8,56], 
[56,16], 
[48,16], 
[120,152], 
[80,8], 
[40,152], 
[16,64], 
[40,160], 
[120,8], 
[8,80], 
[64,160], 
[104,160], 
[8,56], 
[8,136], 
[136,160], 
[120,8], 
[24,160], 
[80,8], 
[88,152], 
[48,152], 
[152,144], 
[136,152], 
[80,152], 
[56,16], 
[24,152], 
[72,152], 
[152,144], 
[24,24], 
[32,24], 
[8,128], 
[104,160], 
[24,160], 
[56,160], 
[8,72], 
[104,144], 
[56,16], 
[88,144], 
[16,8], 
[160,152], 
[8,160], 
[96,8], 
[96,8], 
[144,144], 
[16,56], 
[104,8], 
[48,152], 
[32,160], 
[88,144], 
[72,8], 
[88,152], 
[96,144], 
[24,16], 
[160,160], 
[24,16], 
[8,40], 
[56,16], 
[104,152], 
[136,160], 
[40,24], 
[32,16], 
[8,152], 
[8,80], 
[104,8], 
[96,152], 
[64,152], 
[16,8], 
[8,120], 
[152,160], 
[8,48], 
[40,152], 
[128,144], 
[112,144], 
[160,152], 
[104,144], 
[16,152], 
[96,160], 
[16,40], 
[48,8], 
[112,152], 
[8,152], 
[8,96], 
[152,152], 
[96,152], 
[112,152], 
[104,8], 
[128,152], 
[8,32], 
[40,24], 
[8,72], 
[56,8], 
[128,152], 
[136,160], 
[8,48], 
[48,8], 
[64,152], 
[16,48], 
[16,8], 
[24,16], 
[112,8], 
[72,160], 
[32,24], 
[152,144], 
[120,8], 
[40,160], 
[8,112], 
[128,8], 
[144,160], 
[160,160], 
[104,160], 
[8,128], 
[144,160], 
[40,160], 
[16,24], 
[88,144], 
[80,152], 
[72,8], 
[144,160], 
[24,40], 
[48,160], 
[8,152], 
[24,8], 
[112,160], 
[160,152], 
[8,40], 
[16,48], 
[160,160], 
[88,144], 
[128,152], 
[120,8], 
[48,160], 
[136,144], 
[96,160], 
[32,16], 
[48,160], 
[128,152], 
[8,80], 
[136,144], 
[112,8], 
[104,144], 
[120,8], 
[32,152], 
[16,32], 
[96,160], 
[8,96], 
[64,152], 
[136,8], 
[32,8], 
[56,8], 
[8,8], 
[24,32], 
[128,8], 
[8,72], 
[8,48], 
[16,24], 
[128,144], 
[24,32], 
[160,144], 
[32,16], 
[16,152], 
[40,160], 
[88,160], 
[120,8], 
[88,152], 
[88,8], 
[16,160], 
[88,144], 
[8,160], 
[16,48], 
[112,8], 
[120,152], 
[112,144], 
[128,152], 
[16,152], 
[16,160], 
[64,152], 
[8,128], 
[112,144], 
[16,56], 
[160,144], 
[64,8], 
[40,24], 
[64,160], 
[24,16], 
[128,160], 
[16,64], 
[152,144], 
[80,160], 
[80,8], 
[56,152], 
[88,152], 
[144,144], 
[88,152], 
[8,80], 
[8,8], 
[56,16], 
[16,32], 
[56,152], 
[16,8], 
[88,8], 
[24,160], 
[56,16], 
[128,144], 
[8,72], 
[8,72], 
[136,152], 
[8,136], 
[112,144], 
[120,152], 
[24,8], 
[8,136], 
[56,152], 
[24,16], 
[8,48], 
[88,144], 
[112,152], 
[8,80], 
[8,88], 
[128,8], 
[8,24], 
[8,16], 
[104,152], 
[112,144], 
[8,64], 
[64,8], 
[24,8], 
[8,160], 
[24,24], 
[8,128], 
[24,152], 
[16,8], 
[104,144], 
[8,96], 
[112,152], 
[152,160], 
[64,152], 
[96,152], 
[128,144], 
[24,152], 
[16,160], 
[136,144], 
[136,144], 
[24,24], 
[24,24], 
[104,152], 
[8,80], 
[8,72], 
[72,8], 
[96,152], 
[136,8], 
[8,16], 
[16,24], 
[104,152], 
[136,152], 
[56,152], 
[160,152], 
[72,152], 
[120,160], 
[56,16], 
[16,56], 
[160,152], 
[136,8], 
[120,8], 
[16,8], 
[160,144], 
[40,160], 
[80,8], 
[152,160], 
[104,160], 
[8,40], 
[152,144], 
[144,160], 
[48,152], 
[8,56], 
[104,144], 
[136,152], 
[32,24], 
[72,152], 
[24,40], 
[8,136], 
[8,32], 
[128,152], 
[24,40], 
[144,160], 
[8,120], 
[120,8], 
[64,160], 
[120,144], 
[8,64], 
[144,144], 
[88,152], 
[64,160], 
[24,152], 
[24,40], 
[72,152], 
[40,16], 
[8,88], 
[8,40], 
[120,144], 
[80,8], 
[16,56], 
[32,8], 
[8,32], 
[8,160], 
[120,8], 
[40,152], 
[128,8], 
[24,152], 
[8,128], 
[48,160], 
[32,8], 
[56,16], 
[40,16], 
[112,8], 
[104,160], 
[152,144], 
[16,40], 
[48,16], 
[104,144], 
[8,104], 
[8,8], 
[16,152], 
[8,152], 
[8,120], 
[56,152], 
[88,160], 
[8,40], 
[88,160], 
[88,144], 
[88,160], 
[64,160], 
[128,152], 
[72,152], 
[120,160], 
[56,152], 
[8,72], 
[80,8], 
[128,144], 
[120,160], 
[16,8], 
[96,8], 
[88,144], 
[8,104], 
[40,152], 
[48,160], 
[16,48], 
[24,32], 
[8,136], 
[104,152], 
[16,24], 
[16,32], 
[16,40], 
[8,152], 
[64,8], 
[96,152], 
[128,160], 
[40,8], 
[32,152], 
[48,16], 
[88,144], 
[8,40], 
[136,152], 
[24,24], 
[136,8], 
[128,144], 
[32,160], 
[152,160], 
[128,152], 
[48,152], 
[16,8], 
[136,160], 
[32,160], 
[32,160], 
[24,8], 
[128,152], 
[120,152], 
[8,48], 
[144,152], 
[56,160], 
[88,160], 
[8,8], 
[128,152], 
[64,152], 
[152,144], 
[24,24], 
[32,16], 
[120,8], 
[144,144], 
[128,160], 
[160,152], 
[88,144], 
[104,152], 
[80,152], 
[40,24], 
[160,160], 
[48,152], 
[40,152], 
[8,48], 
[8,80], 
[64,152], 
[152,152], 
[8,160], 
[120,160], 
[16,32], 
[136,152], 
[96,160], 
[8,8], 
[56,152], 
[104,8], 
[48,152], 
[24,32], 
[32,152], 
[152,152], 
[128,160], 
[8,72], 
[56,16], 
[8,16], 
[8,32], 
[104,160], 
[96,160], 
[128,144], 
[16,64], 
[64,160], 
[88,152], 
[160,152], 
[24,32], 
[40,16], 
[40,16], 
[128,8], 
[88,144], 
[48,16], 
[64,152], 
[16,160], 
[112,152], 
[56,152], 
[56,16], 
[104,144], 
[16,40], 
[136,152], 
[56,160], 
[112,144], 
[96,152], 
[104,144], 
[16,16], 
[8,96], 
[48,8], 
[8,56], 
[64,8], 
[136,160], 
[104,144], 
[128,152], 
[144,144], 
[136,8], 
[96,152], 
[104,144], 
[144,160], 
[120,160], 
[128,144], 
[144,152], 
[8,96], 
[72,152], 
[112,152], 
[32,160], 
[8,96], 
[160,144], 
[120,160], 
[112,152], 
[96,152], 
[32,152], 
[32,160], 
[8,96], 
[136,152], 
[120,8], 
[8,72], 
[16,152], 
[144,160], 
[104,160], 
[152,152], 
[104,144], 
[32,24], 
[80,160], 
[24,8], 
[24,32], 
[8,40], 
[8,64], 
[8,32], 
[152,160], 
[32,16], 
[56,16], 
[8,120], 
[8,72], 
[160,144], 
[24,32], 
[8,128], 
[24,40], 
[8,96], 
[16,32], 
[40,160], 
[152,152], 
[8,56], 
[8,80], 
[16,152], 
[128,160], 
[24,24], 
[64,160], 
[152,160], 
[40,24], 
[8,8], 
[24,40], 
[144,160], 
[48,8], 
[16,16], 
[120,160], 
[16,24], 
[8,40], 
[88,160], 
[16,56], 
[112,152], 
[128,144], 
[56,152], 
[96,144], 
[8,32], 
[8,80], 
[64,152], 
[96,8], 
[32,152], 
[48,152], 
[24,40], 
[16,64], 
[104,152], 
[16,40], 
[8,72], 
[48,8], 
[56,8], 
[32,16], 
[56,16], 
[24,40], 
[96,144], 
[80,8], 
[136,8], 
[8,160], 
[104,144], 
[136,160], 
[24,16], 
[8,24], 
[8,72], 
[24,8], 
[24,160], 
[144,152], 
[152,144], 
[136,144], 
[104,160], 
[96,152], 
[160,144], 
[128,160], 
[24,8], 
[64,152], 
[80,152], 
[16,64], 
[136,8], 
[72,8], 
[8,88], 
[96,152], 
[72,152], 
[72,160], 
[16,40], 
[8,48], 
[144,152], 
[128,160], 
[16,48], 
[8,96], 
[80,8], 
[144,144], 
[8,160], 
[8,48], 
[48,160], 
[24,16], 
[32,152], 
[144,160], 
[16,152], 
[40,152], 
[64,160], 
[8,16], 
[72,160], 
[40,160], 
[88,144], 
[152,160], 
[136,144], 
[40,160], 
[32,8], 
[24,8], 
[8,88], 
[56,152], 
[56,8], 
[8,128], 
[160,144], 
[48,160], 
[136,152], 
[8,16], 
[32,152], 
[8,72], 
[16,16], 
[8,120], 
[104,152], 
[96,8], 
[152,144], 
[136,144], 
[48,152], 
[136,144], 
[40,24], 
[16,160], 
[32,160], 
[152,160], 
[40,16], 
[16,16], 
[104,144], 
[8,96], 
[32,8], 
[96,152], 
[8,120], 
[144,144], 
[112,144], 
[8,88], 
[96,8], 
[88,8], 
[40,24], 
[16,152], 
[96,144], 
[72,160], 
[104,144], 
[48,152], 
[8,104], 
[8,88], 
[48,152], 
[112,152], 
[8,160], 
[8,72], 
[16,24], 
[32,16], 
[112,8], 
[32,24], 
[112,152], 
[80,152], 
[16,152], 
[8,64], 
[24,32], 
[40,8], 
[24,32], 
[152,152], 
[16,8], 
[56,16], 
[64,8], 
[136,144], 
[88,8], 
[16,160], 
[104,144], 
[32,8], 
[24,16], 
[64,152], 
[136,152], 
[128,160], 
[8,136], 
[16,24], 
[8,64], 
[24,160], 
[16,32], 
[8,16], 
[136,8], 
[56,152], 
[128,160], 
[56,16], 
[16,160], 
[8,24], 
[8,120], 
[8,120], 
[96,160], 
[32,16], 
[24,152], 
[16,64], 
[120,160], 
[32,160], 
[8,56], 
[120,160], 
[88,8], 
[40,16], 
[8,8], 
[80,152], 
[160,144], 
[112,160], 
[80,152], 
[144,144], 
[8,56], 
[136,8], 
[128,152], 
[8,80], 
[80,160], 
[16,48], 
[16,152], 
[16,24], 
[24,160], 
[136,144], 
[136,152], 
[40,152], 
[88,152], 
[24,32], 
[8,16], 
[160,144], 
[136,8], 
[160,152], 
[104,8], 
[120,160], 
[80,8], 
[136,144], 
[8,48], 
[144,160], 
[8,8], 
[8,32], 
[16,16], 
[136,160], 
[32,152], 
[8,40], 
[16,40], 
[144,144], 
[96,160], 
[104,144], 
[8,40], 
[32,8], 
[24,160], 
[48,152], 
[160,152], 
[8,48], 
[104,8], 
[8,40], 
[8,120], 
[8,120], 
[8,48], 
[8,8], 
[40,8], 
[24,32], 
[128,160], 
[112,152], 
[32,24], 
[160,152], 
[104,8], 
[160,144], 
[144,144], 
[24,8], 
[24,16], 
[16,48], 
[8,128], 
[48,160], 
[48,16], 
[16,32], 
[48,152], 
[120,8], 
[32,8], 
[8,16], 
[160,160], 
[32,24], 
[96,160], 
[40,8], 
[88,8], 
[24,40], 
[8,72], 
[112,152], 
[24,152], 
[88,160], 
[48,160], 
[72,160], 
[120,144], 
